elapsed time,receive time,header.stamp,topic,value
4.569030501,1683328511.841862287,,/commands/motor/speed.data,0
4.620992285,1683328511.893824071,,/commands/motor/speed.data,0
4.672129905,1683328511.944961691,,/commands/motor/speed.data,0
4.724025737,1683328511.996857523,,/commands/motor/speed.data,0
4.775051676,1683328512.047883462,,/commands/motor/speed.data,0
4.826432561,1683328512.099264347,,/commands/motor/speed.data,0
4.878352969,1683328512.151184755,,/commands/motor/speed.data,0
4.92942358,1683328512.202255366,,/commands/motor/speed.data,0
4.980793648,1683328512.253625434,,/commands/motor/speed.data,0
5.033423021,1683328512.306254807,,/commands/motor/speed.data,0
5.086588652,1683328512.359420438,,/commands/motor/speed.data,0
5.136717242,1683328512.409549028,,/commands/motor/speed.data,0
5.186807719,1683328512.459639505,,/commands/motor/speed.data,0
5.238913408,1683328512.511745194,,/commands/motor/speed.data,0
5.29343124,1683328512.566263026,,/commands/motor/speed.data,0
5.341604617,1683328512.614436403,,/commands/motor/speed.data,0
5.394520999,1683328512.667352785,,/commands/motor/speed.data,0
5.447702631,1683328512.720534417,,/commands/motor/speed.data,0
5.497690035,1683328512.770521821,,/commands/motor/speed.data,0
5.549863021,1683328512.822694807,,/commands/motor/speed.data,0
5.601296226,1683328512.874128012,,/commands/motor/speed.data,0
5.653627965,1683328512.926459751,,/commands/motor/speed.data,0
5.705212755,1683328512.978044541,,/commands/motor/speed.data,0
5.756005252,1683328513.028837038,,/commands/motor/speed.data,0
5.80822867,1683328513.081060456,,/commands/motor/speed.data,0
5.859921845,1683328513.132753631,,/commands/motor/speed.data,0
5.910826054,1683328513.183657840,,/commands/motor/speed.data,0
5.961519383,1683328513.234351169,,/commands/motor/speed.data,0
6.013796721,1683328513.286628507,,/commands/motor/speed.data,0
6.0648452840000004,1683328513.337677070,,/commands/motor/speed.data,0
6.115920439,1683328513.388752225,,/commands/motor/speed.data,0
6.167597709,1683328513.440429495,,/commands/motor/speed.data,0
6.218331134,1683328513.491162920,,/commands/motor/speed.data,0
6.272088097,1683328513.544919883,,/commands/motor/speed.data,0
6.32146129,1683328513.594293076,,/commands/motor/speed.data,0
6.373174849,1683328513.646006635,,/commands/motor/speed.data,0
6.427495143,1683328513.700326929,,/commands/motor/speed.data,0
6.477832021,1683328513.750663807,,/commands/motor/speed.data,0
6.529277419,1683328513.802109205,,/commands/motor/speed.data,0
6.580656671,1683328513.853488457,,/commands/motor/speed.data,0
6.632487607,1683328513.905319393,,/commands/motor/speed.data,0
6.683179847,1683328513.956011633,,/commands/motor/speed.data,0
6.735918276,1683328514.008750062,,/commands/motor/speed.data,0
6.786825334,1683328514.059657120,,/commands/motor/speed.data,0
6.837767816,1683328514.110599602,,/commands/motor/speed.data,0
6.890043234,1683328514.162875020,,/commands/motor/speed.data,0
6.940318704,1683328514.213150490,,/commands/motor/speed.data,0
6.992814859,1683328514.265646645,,/commands/motor/speed.data,0
7.044197984,1683328514.317029770,,/commands/motor/speed.data,0
7.098024195,1683328514.370855981,,/commands/motor/speed.data,0
7.152880941,1683328514.425712727,,/commands/motor/speed.data,0
7.204063872,1683328514.476895658,,/commands/motor/speed.data,0
7.255166451,1683328514.527998237,,/commands/motor/speed.data,0
7.30855794,1683328514.581389726,,/commands/motor/speed.data,0
7.357327609,1683328514.630159395,,/commands/motor/speed.data,0
7.408394764,1683328514.681226550,,/commands/motor/speed.data,0
7.462388624,1683328514.735220410,,/commands/motor/speed.data,0
7.513501059,1683328514.786332845,,/commands/motor/speed.data,0
7.561711204,1683328514.834542990,,/commands/motor/speed.data,0
7.615575048,1683328514.888406834,,/commands/motor/speed.data,0
7.665941366,1683328514.938773152,,/commands/motor/speed.data,0
7.716579847,1683328514.989411633,,/commands/motor/speed.data,0
7.768679712,1683328515.041511498,,/commands/motor/speed.data,0
7.812669736,1683328515.085501522,,/commands/motor/speed.data,0
7.862791861,1683328515.135623647,,/commands/motor/speed.data,0
7.913508805,1683328515.186340591,,/commands/motor/speed.data,0
7.964323414,1683328515.237155200,,/commands/motor/speed.data,0
8.022806293,1683328515.295638079,,/commands/motor/speed.data,0
8.073752935,1683328515.346584721,,/commands/motor/speed.data,0
8.124599289,1683328515.397431075,,/commands/motor/speed.data,0
8.176237487,1683328515.449069273,,/commands/motor/speed.data,0
8.227462498,1683328515.500294284,,/commands/motor/speed.data,0
8.278480693,1683328515.551312479,,/commands/motor/speed.data,0
8.330744078,1683328515.603575864,,/commands/motor/speed.data,0
8.380569434,1683328515.653401220,,/commands/motor/speed.data,0
8.434449757,1683328515.707281543,,/commands/motor/speed.data,0
8.4842114,1683328515.757043186,,/commands/motor/speed.data,0
8.536083519,1683328515.808915305,,/commands/motor/speed.data,0
8.589952291,1683328515.862784077,,/commands/motor/speed.data,0
8.640997781,1683328515.913829567,,/commands/motor/speed.data,0
8.691761446,1683328515.964593232,,/commands/motor/speed.data,0
8.741451024,1683328516.014282810,,/commands/motor/speed.data,0
8.791663358000001,1683328516.064495144,,/commands/motor/speed.data,0
8.84469558,1683328516.117527366,,/commands/motor/speed.data,0
8.895473069,1683328516.168304855,,/commands/motor/speed.data,0
8.949048783,1683328516.221880569,,/commands/motor/speed.data,0
9.003159731,1683328516.275991517,,/commands/motor/speed.data,0
9.043752743,1683328516.316584529,,/commands/motor/speed.data,0
9.101369537,1683328516.374201323,,/commands/motor/speed.data,0
9.153105463,1683328516.425937249,,/commands/motor/speed.data,0
9.203777768,1683328516.476609554,,/commands/motor/speed.data,0
9.256020801,1683328516.528852587,,/commands/motor/speed.data,0
9.30587886,1683328516.578710646,,/commands/motor/speed.data,0
9.357622211,1683328516.630453997,,/commands/motor/speed.data,0
9.407754064,1683328516.680585850,,/commands/motor/speed.data,0
9.461739284,1683328516.734571070,,/commands/motor/speed.data,0
9.514613777,1683328516.787445563,,/commands/motor/speed.data,0
9.563729336,1683328516.836561122,,/commands/motor/speed.data,0
9.615318734,1683328516.888150520,,/commands/motor/speed.data,0
9.665746652,1683328516.938578438,,/commands/motor/speed.data,0
9.716902479,1683328516.989734265,,/commands/motor/speed.data,0
9.768731686,1683328517.041563472,,/commands/motor/speed.data,0
9.819706328,1683328517.092538114,,/commands/motor/speed.data,0
9.872891543,1683328517.145723329,,/commands/motor/speed.data,0
9.922467009,1683328517.195298795,,/commands/motor/speed.data,0
9.975498303,1683328517.248330089,,/commands/motor/speed.data,0
10.026661362,1683328517.299493148,,/commands/motor/speed.data,0
10.078441673,1683328517.351273459,,/commands/motor/speed.data,0
10.130934596,1683328517.403766382,,/commands/motor/speed.data,0
10.18323507,1683328517.456066856,,/commands/motor/speed.data,0
10.23529791,1683328517.508129696,,/commands/motor/speed.data,0
10.285715813,1683328517.558547599,,/commands/motor/speed.data,0
10.337553852,1683328517.610385638,,/commands/motor/speed.data,0
10.388312428,1683328517.661144214,,/commands/motor/speed.data,0
10.447728849,1683328517.720560635,,/commands/motor/speed.data,0
10.492857823,1683328517.765689609,,/commands/motor/speed.data,0
10.542423817,1683328517.815255603,,/commands/motor/speed.data,0
10.593963966,1683328517.866795752,,/commands/motor/speed.data,0
10.649712269,1683328517.922544055,,/commands/motor/speed.data,0
10.697226666,1683328517.970058452,,/commands/motor/speed.data,0
10.749295874,1683328518.022127660,,/commands/motor/speed.data,0
10.800472084999999,1683328518.073303871,,/commands/motor/speed.data,0
10.853911254,1683328518.126743040,,/commands/motor/speed.data,0
