elapsed time,receive time,header.stamp,topic,value
5.422089223,1683484693.095083836,,/commands/motor/speed.data,48750
5.476587741,1683484693.149582354,,/commands/motor/speed.data,48750
5.526076471,1683484693.199071084,,/commands/motor/speed.data,48750
5.5805106680000005,1683484693.253505281,,/commands/motor/speed.data,48750
5.628736406,1683484693.301731019,,/commands/motor/speed.data,48750
5.681375318,1683484693.354369931,,/commands/motor/speed.data,48750
5.701245159,1683484693.374239772,,/commands/motor/speed.data,-161184.25369262695
5.719619366,1683484693.392613979,,/commands/motor/speed.data,-149542.32215881348
5.744847161,1683484693.417841774,,/commands/motor/speed.data,-137638.40675354004
5.76596841,1683484693.438963023,,/commands/motor/speed.data,-121782.48882293701
5.784191319,1683484693.457185932,,/commands/motor/speed.data,-109472.38683700562
5.806128898,1683484693.479123511,,/commands/motor/speed.data,-95815.73724746704
5.814643529,1683484693.487638142,,/commands/motor/speed.data,-77613.88063430786
5.838890384,1683484693.511884997,,/commands/motor/speed.data,-64015.08092880249
5.8626971050000005,1683484693.535691718,,/commands/motor/speed.data,-49094.18821334839
5.879329691,1683484693.552324304,,/commands/motor/speed.data,-28506.159782409668
5.904500909,1683484693.577495522,,/commands/motor/speed.data,-14091.405272483826
5.921179991,1683484693.594174604,,/commands/motor/speed.data,0
5.92897135,1683484693.601965963,,/commands/motor/speed.data,0
5.984670267,1683484693.657664880,,/commands/motor/speed.data,0
6.037104312,1683484693.710098925,,/commands/motor/speed.data,0
6.087356411,1683484693.760351024,,/commands/motor/speed.data,0
6.138232485,1683484693.811227098,,/commands/motor/speed.data,0
6.187968449,1683484693.860963062,,/commands/motor/speed.data,0
6.240785763,1683484693.913780376,,/commands/motor/speed.data,0
6.292650745,1683484693.965645358,,/commands/motor/speed.data,0
6.342916253,1683484694.015910866,,/commands/motor/speed.data,0
6.394536755,1683484694.067531368,,/commands/motor/speed.data,0
6.446025704,1683484694.119020317,,/commands/motor/speed.data,0
6.497748224,1683484694.170742837,,/commands/motor/speed.data,0
6.548287913,1683484694.221282526,,/commands/motor/speed.data,0
6.601407986,1683484694.274402599,,/commands/motor/speed.data,0
6.654251575,1683484694.327246188,,/commands/motor/speed.data,0
6.704555805,1683484694.377550418,,/commands/motor/speed.data,0
6.757584933,1683484694.430579546,,/commands/motor/speed.data,0
6.8065552270000005,1683484694.479549840,,/commands/motor/speed.data,0
6.858559958,1683484694.531554571,,/commands/motor/speed.data,0
6.906141307,1683484694.579135920,,/commands/motor/speed.data,0
6.961864004,1683484694.634858617,,/commands/motor/speed.data,0
7.012763089,1683484694.685757702,,/commands/motor/speed.data,0
7.067046472,1683484694.740041085,,/commands/motor/speed.data,0
7.115770683,1683484694.788765296,,/commands/motor/speed.data,0
7.168052666,1683484694.841047279,,/commands/motor/speed.data,0
7.219590703,1683484694.892585316,,/commands/motor/speed.data,0
7.273586883,1683484694.946581496,,/commands/motor/speed.data,0
7.324201101,1683484694.997195714,,/commands/motor/speed.data,0
7.375429218,1683484695.048423831,,/commands/motor/speed.data,0
7.42613736,1683484695.099131973,,/commands/motor/speed.data,0
7.476513594,1683484695.149508207,,/commands/motor/speed.data,0
7.528678459,1683484695.201673072,,/commands/motor/speed.data,0
7.580993821,1683484695.253988434,,/commands/motor/speed.data,0
7.631200645,1683484695.304195258,,/commands/motor/speed.data,0
7.682669469,1683484695.355664082,,/commands/motor/speed.data,0
7.734623131,1683484695.407617744,,/commands/motor/speed.data,0
7.786156691,1683484695.459151304,,/commands/motor/speed.data,0
7.837196166,1683484695.510190779,,/commands/motor/speed.data,0
7.888103799,1683484695.561098412,,/commands/motor/speed.data,0
7.940687196,1683484695.613681809,,/commands/motor/speed.data,0
7.990107099,1683484695.663101712,,/commands/motor/speed.data,0
8.043541451,1683484695.716536064,,/commands/motor/speed.data,0
8.094218745,1683484695.767213358,,/commands/motor/speed.data,0
8.144548739,1683484695.817543352,,/commands/motor/speed.data,0
8.197286442,1683484695.870281055,,/commands/motor/speed.data,0
8.247901752,1683484695.920896365,,/commands/motor/speed.data,0
8.299385232,1683484695.972379845,,/commands/motor/speed.data,0
8.350678534,1683484696.023673147,,/commands/motor/speed.data,0
8.401448313,1683484696.074442926,,/commands/motor/speed.data,0
8.456108763,1683484696.129103376,,/commands/motor/speed.data,0
8.505139768,1683484696.178134381,,/commands/motor/speed.data,0
8.556220654,1683484696.229215267,,/commands/motor/speed.data,0
8.608640085,1683484696.281634698,,/commands/motor/speed.data,0
8.661038172,1683484696.334032785,,/commands/motor/speed.data,0
8.711119205,1683484696.384113818,,/commands/motor/speed.data,0
8.763648686,1683484696.436643299,,/commands/motor/speed.data,0
8.81489975,1683484696.487894363,,/commands/motor/speed.data,0
8.865701145,1683484696.538695758,,/commands/motor/speed.data,0
8.916578796,1683484696.589573409,,/commands/motor/speed.data,0
8.971600307,1683484696.644594920,,/commands/motor/speed.data,0
9.013901757,1683484696.686896370,,/commands/motor/speed.data,0
9.064355212,1683484696.737349825,,/commands/motor/speed.data,0
9.114746969,1683484696.787741582,,/commands/motor/speed.data,0
9.165704846,1683484696.838699459,,/commands/motor/speed.data,0
9.224282241,1683484696.897276854,,/commands/motor/speed.data,0
9.276855369,1683484696.949849982,,/commands/motor/speed.data,0
9.32696642,1683484696.999961033,,/commands/motor/speed.data,0
9.378816374,1683484697.051810987,,/commands/motor/speed.data,0
9.428112185,1683484697.101106798,,/commands/motor/speed.data,0
9.481060458,1683484697.154055071,,/commands/motor/speed.data,0
9.531059126,1683484697.204053739,,/commands/motor/speed.data,0
